date_ref,ana_code,mean_precipitation
2000-07-06,PSATITP,0.014302059496567503
2000-07-06,PSATJIRA,0.22606132075471702
2000-07-06,PSATLAJ,0.0
2000-07-06,PSATPIME,2.1477882037533513
2000-07-07,PSATCNV,0.011627906976744186
2000-07-07,PSATFUR,0.0
2000-07-07,PSATFZA,0.0
2000-07-07,PSATIMBR,0.0
2000-07-07,PSATITP,0.02402745995423341
2000-07-07,PSATJIRA,0.11745283018867923
2000-07-07,PSATLAJ,0.02313974591651543
2000-07-07,PSATPIME,1.8679624664879357
2000-07-08,PSATCNV,0.0
2000-07-08,PSATFUR,0.0
2000-07-08,PSATFZA,0.0
2000-07-08,PSATIMBR,0.0
2000-07-08,PSATITP,0.0008581235697940508
2000-07-08,PSATJIRA,0.06521226415094342
2000-07-08,PSATLAJ,0.0
2000-07-08,PSATPIME,0.5204423592493299
2000-07-09,PSATCNV,0.1841085271317829
2000-07-09,PSATFUR,0.0
2000-07-09,PSATFZA,9.791666666666666
2000-07-09,PSATIMBR,0.0
2000-07-09,PSATITP,0.13215102974828377
2000-07-09,PSATJIRA,0.8640919811320755
2000-07-09,PSATLAJ,0.0
2000-07-09,PSATPIME,0.7327077747989283
2000-07-10,PSATCNV,43.914728682170555
2000-07-10,PSATFUR,0.0
2000-07-10,PSATFZA,27.402777777777775
2000-07-10,PSATIMBR,0.0
2000-07-10,PSATITP,20.544050343249427
2000-07-10,PSATJIRA,0.3426886792452831
2000-07-10,PSATLAJ,0.0
2000-07-10,PSATPIME,1.7538873994638076
2000-07-11,PSATCNV,23.957364341085274
2000-07-11,PSATFUR,0.0
2000-07-11,PSATFZA,11.805555555555555
2000-07-11,PSATIMBR,0.0
2000-07-11,PSATITP,2.475686498855835
2000-07-11,PSATJIRA,3.2512382075471686
2000-07-11,PSATLAJ,0.0
2000-07-11,PSATPIME,2.8641420911528153
2000-07-12,PSATCNV,4.991279069767442
2000-07-12,PSATFUR,0.008720930232558143
2000-07-12,PSATFZA,7.717592592592592
2000-07-12,PSATIMBR,0.0
2000-07-12,PSATITP,0.7691647597254005
2000-07-12,PSATJIRA,2.4227004716981146
2000-07-12,PSATLAJ,0.05172413793103448
2000-07-12,PSATPIME,3.7878686327077737
2000-07-13,PSATCNV,0.10271317829457362
2000-07-13,PSATFUR,0.0
2000-07-13,PSATFZA,0.0
2000-07-13,PSATIMBR,0.0
2000-07-13,PSATITP,0.0
2000-07-13,PSATJIRA,0.3495872641509433
2000-07-13,PSATLAJ,0.0
2000-07-13,PSATPIME,6.86903485254692
2000-07-14,PSATCNV,0.019379844961240313
2000-07-14,PSATFUR,0.01671511627906977
2000-07-14,PSATFZA,0.05787037037037039
2000-07-14,PSATIMBR,0.0031725888324873096
2000-07-14,PSATITP,0.24113272311212822
2000-07-14,PSATJIRA,0.02788915094339624
2000-07-14,PSATLAJ,0.0005671506352087117
2000-07-14,PSATPIME,1.765013404825737
2000-07-15,PSATCNV,2.3100775193798446
2000-07-15,PSATFUR,1.0843023255813953
2000-07-15,PSATFZA,6.1875
2000-07-15,PSATIMBR,0.10469543147208121
2000-07-15,PSATITP,1.0592105263157894
2000-07-15,PSATJIRA,0.0943985849056604
2000-07-15,PSATLAJ,0.0
2000-07-15,PSATPIME,1.6038203753351197
2000-07-16,PSATCNV,1.071705426356589
2000-07-16,PSATFUR,4.953488372093022
2000-07-16,PSATFZA,0.20370370370370372
2000-07-16,PSATIMBR,0.7741116751269037
2000-07-16,PSATITP,1.2957665903890159
2000-07-16,PSATJIRA,0.019457547169811334
2000-07-16,PSATLAJ,0.07690562613430126
2000-07-16,PSATPIME,9.253485254691688
2000-07-17,PSATCNV,0.0
2000-07-17,PSATFUR,1.2754360465116277
2000-07-17,PSATFZA,0.0
2000-07-17,PSATIMBR,0.004441624365482235
2000-07-17,PSATITP,0.3320938215102974
2000-07-17,PSATJIRA,0.14457547169811333
2000-07-17,PSATLAJ,0.007146098003629764
2000-07-17,PSATPIME,4.884584450402144
2000-07-18,PSATCNV,0.0
2000-07-18,PSATFUR,0.03197674418604651
2000-07-18,PSATFZA,2.4074074074074074
2000-07-18,PSATIMBR,0.0
2000-07-18,PSATITP,0.017162471395881024
2000-07-18,PSATJIRA,0.03349056603773585
2000-07-18,PSATLAJ,0.05943738656987291
